,tweet_processed,finer_updated,idx,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_combined
3441,wonder hire chines spi limo driver drive camp street,['societal_critique'],100272,0.0257176104933023,0.4801176786422729,0.494164764881134,0.974282443523407
3442,true take tour democrat new york,['government_critique'],100329,0.0365323461592197,0.500730574131012,0.4627370834350586,0.9634676575660706
3443,attack noth donald trump stop lie guy illeg canada allow live sanctuari citi accord neighborsform girlfriend liber,"['harmful_generalization', 'government_critique']",100347,0.0080158626660704,0.796460747718811,0.1955233663320541,0.9919841140508652
3444,mayb enforc exist law prosecut crimin let run free mayb took care citizenslock borderand fix situat mayb newsomesuck californian,"['deserving_undeserving_of_resources', 'government_critique']",100371,0.0399500094354152,0.5698651671409607,0.3901848196983337,0.9600499868392944
3445,pelosi clear work hollywood video stupid record male prostitut dont use word circumv convers whole thing ridicul video bang glass beyond edit,"['harmful_generalization', 'government_critique']",100391,0.0074389511719346,0.8961662650108337,0.0963947847485542,0.992561049759388
3446,where pelosi compass polit prison lock without represent whos busi destroy insid trade son work gas compani ukrain call major us terrorist screw em,['government_critique'],100396,0.007523744367063,0.8869882225990295,0.1054880172014236,0.9924762398004532
3447,near 70000 american street alon us govern allow migrant pour illeg offer hous like blinken funnel taxpay money kill geopolit industri gain,"['money_aid_resource_allocation', 'government_critique', 'deserving_undeserving_of_resources']",100401,0.0049666371196508,0.9146921634674072,0.0803412348031997,0.995033398270607
3448,beauti cat sure choos right right i'm east coast friend wish could help i'm bare place,['personal_interaction_observation_of_homelessness'],100437,0.8764055967330933,0.0259809102863073,0.0976134911179542,0.1235944014042615
3449,jane fonda elitist postur disingenu perhap flatout delusion travel climat protest via privat ✈️ own sever massiv climat destroyingself segreg wthe hollywood elit step,['societal_critique'],100444,0.0123116103932261,0.7993589639663696,0.1883294731378555,0.9876884371042252
3450,toughest gun law nation it still fail like highest wealth dispar like largest popul like 34 entir nation welfar recipi dem charg screw everyth,['government_critique'],100445,0.0077453316189348,0.9056212306022644,0.0866333991289138,0.9922546297311784
3451,flock decad obvious weather conditionslong whine,['societal_critique'],100458,0.0149098504334688,0.79193514585495,0.1931550204753875,0.9850901663303376
3452,guy blast woman hose neither see heaven,['harmful_generalization'],100503,0.0080641666427254,0.9203448295593262,0.0715910121798515,0.9919358417391776
3453,think remain citizen sue shit nanci pelosi turn oncebeauti citi shithol thought,['government_critique'],100529,0.0128231141716241,0.8439249992370605,0.1432517915964126,0.9871767908334732
3454,suppos talent art pay go see street everyday free,['societal_critique'],100533,0.0146771213039755,0.8426272869110107,0.1426956802606582,0.985322967171669
3455,talk apolog compass don't think call nanci pelosi apolog californian especi use posit make million insid trade neglect thousand constitu,['government_critique'],100624,0.0339647755026817,0.4321430027484894,0.5338922739028931,0.9660352766513824
3456,your capit us theyr still,['personal_interaction_observation_of_homelessness'],100652,0.0438149571418762,0.2659668326377868,0.6902181506156921,0.956184983253479
3457,notic die left right actual one wear mask everyon,['personal_interaction_observation_of_homelessness'],100715,0.0849257335066795,0.3647402226924896,0.550334095954895,0.9150743186473846
3458,sure they'r everi big citi think would feel bless,['solutions_interventions'],100767,0.4859805703163147,0.1844792664051056,0.3295401036739349,0.5140193700790405
3459,lame post caus you'r use pawn 2 week good spray water today they'r american citizens…,"['harmful_generalization', 'societal_critique']",100788,0.0055893855169415,0.9255801439285278,0.0688305050134658,0.9944106489419936
3460,sound like even know get right,['government_critique'],100821,0.0476416386663913,0.2707285583019256,0.6816297769546509,0.9523583352565764
3461,meanwhil high af resid ergo,['deserving_undeserving_of_resources'],100867,0.035855483263731,0.3616917431354522,0.6024527549743652,0.9641444981098176
3462,look like can't see drug addict needl fece street thank liber,"['harmful_generalization', 'government_critique']",100874,0.015655068680644,0.8401460647583008,0.144198939204216,0.9843450039625168
3463,live one beauti citi governor there trash crime ooz everi corner stop play parti polit fix state cast stone,['government_critique'],100949,0.013545568101108,0.8997386693954468,0.0867156982421875,0.9864543676376344
3464,evid lose popul florida gain lot number 1 growth one want walk take shit street either mention ungod expens also,"['government_critique', 'not_in_my_backyard']",100963,0.0247932597994804,0.5921505689620972,0.3830561637878418,0.975206732749939
3465,yeah nice tri liber creat polit leav thousand one move illeg immigr good luck pal enjoy,"['deserving_undeserving_of_resources', 'government_critique']",100974,0.1414255946874618,0.4793457984924316,0.3792285919189453,0.858574390411377
3466,exact point could show street pari caption “join nato much look forward to”,['societal_critique'],101008,0.097575694322586,0.4037714600563049,0.4986528754234314,0.9024243354797364
3467,encamp outsid hollywood,['personal_interaction_observation_of_homelessness'],101021,0.0227616671472787,0.1916428208351135,0.7855954766273499,0.9772382974624634
3468,live lockdown dntn anywher 4000 6000 given moment said serious look popul social distanc wear mask etcno dead st overrun hosptl,"['solutions_interventions', 'personal_interaction_observation_of_homelessness']",101038,0.0269404985010623,0.5731804966926575,0.3998790085315704,0.973059505224228
3469,unlik feder govern can't print money 25b deficit pay go cut mental health know state govern salari,"['money_aid_resource_allocation', 'government_critique']",101044,0.0262501928955316,0.6260964274406433,0.3476533591747284,0.9737497866153716
3470,got rob illeg immigr state park carpenteria 1992 ahead time guess,['personal_interaction_observation_of_homelessness'],101080,0.0352041237056255,0.3778384327888489,0.5869574546813965,0.9647958874702454
3471,move red 2 year ago iowa miss terribl move daughter tire drugcrimehomelesshigh cost rent etc wish would stay live 50 year 20 bay area thank take care,,101096,0.1992889642715454,0.4361875355243683,0.3645234405994415,0.8007109761238098
3472,doesnt matter compar philadelphia wash philli older infrastructur actual brick hous build dont keep center citi 5 sport team philli stadium origin philadelphia america citi,"['not_in_my_backyard', 'societal_critique']",101142,0.1258341670036316,0.3007810413837433,0.5733847618103027,0.874165803194046
3473,first percentag west hollywood groomer second someon tri acceler exodus pretti soon left groomer pusher drug addict illeg nightmarin winter day,"['harmful_generalization', 'not_in_my_backyard']",101151,0.0130477873608469,0.6346436738967896,0.3523085415363312,0.9869522154331208
3474,forb list 178 billionair californiajan 1 2023 171521 satan laugh ass,['societal_critique'],101154,0.0365091674029827,0.608676552772522,0.3548142910003662,0.9634908437728882
3475,got rob guy daytim took purs import took christma gift card still need cloth give cloth whatev,"['solutions_interventions', 'personal_interaction_observation_of_homelessness']",101159,0.0542140081524848,0.517827033996582,0.4279590249061584,0.9457860589027404
3476,depend wish youd like number 1 junki crime infest shit hole america like democrat fantast,"['harmful_generalization', 'government_critique']",101180,0.0534682460129261,0.7169093489646912,0.229622334241867,0.9465316832065582
3477,hahahahaha highest tax rate highest gasolin cost highest rate highest crime rate dumpster fire,['government_critique'],101210,0.0233309864997863,0.8627488613128662,0.1139201298356056,0.9766689911484718
3478,whatev like move downtown main addict mental derang wander 247 time get mayor truli desir improv downtown remain squalor unsaf undesir eyesor,"['harmful_generalization', 'government_critique', 'not_in_my_backyard']",101234,0.0088771106675267,0.877588152885437,0.1135347485542297,0.9911229014396667
3479,camp walmart park lot ford expedit coupl week must say ever somewher mayb beaten path near jose perfect climat see mani flock,,101235,0.5381895303726196,0.0534620806574821,0.40834841132164,0.4618104919791221
3480,philli fan head dress drug addict eagl gear flyeaglesfli,['harmful_generalization'],101240,0.359978586435318,0.0859310552477836,0.5540903806686401,0.6400214359164238
3481,still rememb beauti citi feinstein mayor 40 year later fallen tourist area clean everyth els drug infect wasteland,"['harmful_generalization', 'government_critique']",101251,0.046507716178894,0.7756333351135254,0.1778589338064193,0.9534922689199448
3482,repar give build home cash im tire see live street rich state,"['money_aid_resource_allocation', 'solutions_interventions']",101276,0.0117576410993933,0.8516772389411926,0.1365651339292526,0.9882423728704453
3483,go look downtown diegosante along freeway see drug everywher lawrul tri pass go drive rest us,"['harmful_generalization', 'government_critique', 'not_in_my_backyard']",101300,0.0098819024860858,0.8507277965545654,0.1393903195858001,0.9901181161403656
3484,throw never ever im never ever without place live live white neighborhood downtown area philadelphia studio apart ye,,101334,0.3628534376621246,0.0250614918768405,0.6120850443840027,0.6371465362608433
3485,move biden,['government_critique'],101410,0.0284746568650007,0.6170410513877869,0.3544842898845672,0.971525341272354
3486,capit america look like fuck 3rd world countri suck dick sourdough sam,['harmful_generalization'],101448,0.0063935173675417,0.9500682950019836,0.0435382686555385,0.9936065636575222
3487,quit appropri la major citi,['societal_critique'],101452,0.008544054813683,0.8467751145362854,0.1446809023618698,0.9914560168981552
3488,bring generat addictionshomeless sever jail seen right one moment time get laugh evil sick ruin citi addictionhomelessment ill,"['harmful_generalization', 'government_critique']",101458,0.0056961746886372,0.9446157217025756,0.0496881082653999,0.9943038299679756
3489,still state rai bow black live matter rich actor environment ironi stand thing except suffer governor littl noth fix thing pretti face state good weather beach mani lost soul imo,['government_critique'],101475,0.0185072645545005,0.757050096988678,0.2244426310062408,0.9814927279949188
3490,agre spent tuefri daughter live clean area 4 block away infest trash live sympathi mean allow actual make life wors take actual care,"['harmful_generalization', 'not_in_my_backyard', 'societal_critique', 'solutions_interventions']",101540,0.0490748733282089,0.6488714218139648,0.3020536601543426,0.9509250819683076
